name,city,state,ein,ntee_code,total_revenue,ntee_major,source
THE WESTMINSTER SCHOOL FOUNDATION,WESTMINSTER,CO,,,,,irs_990pf
NXTHVN,NEW HAVEN,CT,,,,,irs_990pf
WYES,NEW ORLEANS,LA,,,,,irs_990pf
SISTERS OF ST JOSEPHY OF SPRINGFIELD,Springfield,MA,,,,,irs_990pf
SAINT JOSEPH BASILICA,Webster,MA,,,,,irs_990pf
STARK COUNTY HISTORICAL SOCIETY,CANTON,OH,,,,,irs_990pf
AULTMAN HOSPITAL DEV FDN,CANTON,OH,,,,,irs_990pf
FIRST BAPTIST CHURCH OF CANTON,CANTON,OH,,,,,irs_990pf
NEWMAN BAPTIST CHURCH,MASSILLON,OH,,,,,irs_990pf
CANTON DISTRICT YMCA,NORTH CANTON,OH,,,,,irs_990pf
MASSACHUSETTS INST OF TECHNOLOGY,CAMBRIDGE,MA,,,,,irs_990pf
YWCA OF CANTON,CANTON,OH,,,,,irs_990pf
BLAINE COUNTY HUNGER COALITION INC,BELLEVUE,ID,,,,,irs_990pf
BLAINE COUNTY RECREATION DISTRICT,HAILEY,ID,,,,,irs_990pf
HOSPICE AND PALLIATIVE CARE OF THE,KETCHUM,ID,,,,,irs_990pf
LIVING WITH WOLVES LTD,SUN VALLEY,ID,,,,,irs_990pf
NATURE CONSERVANCEY,HAILEY,ID,,,,,irs_990pf
ORCAS ISLAND CHAMBER MUSIC FESTIVAL,EASTSOUND,WA,,,,,irs_990pf
ST LUKE S WOOD RIVER FOUNDATION,KETCHUM,ID,,,,,irs_990pf
SUN VALLEY SUMMER SYMPHONY INC,SUN VALLEY,ID,,,,,irs_990pf
THE COLBURN SCHOOL,LOS ANGELES,CA,,,,,irs_990pf
TRAILING OF THE SHEEP FESTIVAL,HAILEY,ID,,,,,irs_990pf
VITAL GROUND FOUNDATION INC,MISSOULA,MT,,,,,irs_990pf
WOOD RIVER COMMUNITY YOUNG MENS,KETCHUM,ID,,,,,irs_990pf
WOOD RIVER LAND TRUST COMPANY,HAILEY,ID,,,,,irs_990pf
BALLET SUN VALLEY INC,SUN VALLEY,ID,,,,,irs_990pf
SUN VALLEY SKI EDUCATION FOUNDATION,SUN VALLEY,ID,,,,,irs_990pf
THE ARGYROS,KETCHUM,ID,,,,,irs_990pf
THE COMMUNITY LIBRARY,KETCHUM,ID,,,,,irs_990pf
THE ADVOCATES,HAILEY,ID,,,,,irs_990pf
THE TOLEDO MUSEUM OF ART,TOLEDO,OH,,,,,irs_990pf
PROMEDICA FOUNDATION,TOLEDO,OH,,,,,irs_990pf
WEST SIDE MONTESSORI,TOLEDO,OH,,,,,irs_990pf
BLACK SWAMP BIRD OBSERVATORY,OAK HARBOR,OH,,,,,irs_990pf
KRASL ART CENTER,ST JOSEPH,MI,,,,,irs_990pf
SAINT PETER AND PAUL SCHOOLS,EASTON,MD,,,,,irs_990pf
ST PETER AND PAUL CHURCH,EASTON,MD,,,,,irs_990pf
SOCIETY OF ST VICENT DE PAUL,MARYLAND HEIGHTS,MO,,,,,irs_990pf
NATIONAL BRAIN TUMOR SOCIETY,NEWTON,MA,,,,,irs_990pf
WELLS FOR LIFE INTERNATIONAL,NEWTON SQUARE,PA,,,,,irs_990pf
FRIENDS OF CEDAR LANE INC,LEONARDTOWN,MD,,,,,irs_990pf
BOYS SCOUTS OF AMERICA,IRVING,TX,,,,,irs_990pf
EASTON DAY CARE,EASTON,MD,,,,,irs_990pf
WATERFOWL CHESAPEAKE INC,EASTON,MD,,,,,irs_990pf
DELMARVA NESTING FOUNDATION,EASTON,MD,,,,,irs_990pf
CATHOLIC DIOCESE OF WILMINGTON,WILMINGTON AVE,DE,,,,,irs_990pf
LITTLE SISTERS OF THE POOR,NEWARK,DE,,,,,irs_990pf
BETHANY BEACH VOLUNTEER,BETHANY BEACH,DE,,,,,irs_990pf
WASHINGTON COLLEGE,CHESTERTOWN,MD,,,,,irs_990pf
TALBOT HUMANE CO,EASTON,MD,,,,,irs_990pf
YMCA OF THE CHESAPEAKE,EASTON,MD,,,,,irs_990pf
COASTAL HOSPICE INC,SALISBURY,MD,,,,,irs_990pf
MEMORIAL HOSPITAL FOUNDATION,EASTON,MD,,,,,irs_990pf
TALBOT COUNTY PARAMEDICS,EASTON,MD,,,,,irs_990pf
OCEAN CITY VOLUNTEER FIRE,OCEAN CITY,MD,,,,,irs_990pf
MID SHORE COMMUNITY,EASTON,MD,,,,,irs_990pf
HABITAT FOR HUMANITY,EASTON,MD,,,,,irs_990pf
THE AVALON FOUNDATION INC,EASTON,MD,,,,,irs_990pf
HISTORICAL SOCIETY OF TALBOT,EASTON,MD,,,,,irs_990pf
ACORN THEATER,Three Oaks,MI,,,,,irs_990pf
ASPINWALL RIVERFRONT PROJECT INC,Pittsburgh,PA,,,,,irs_990pf
BETHLEHEM HAVEN,Pittsburgh,PA,,,,,irs_990pf
CITY THEATRE,Pittsburgh,PA,,,,,irs_990pf
FRIENDS OF THE PITTSBURGH FISHER HOUSE,Pittsburgh,PA,,,,,irs_990pf
GIRLS HOPE OF PITTSBURGH,Coraopolis,PA,,,,,irs_990pf
GROW PITTSBURGH,Pittsburgh,PA,,,,,irs_990pf
HOLY FAMILY FOUNDATION,Pittsburgh,PA,,,,,irs_990pf
JOSEPHINUM ACADEMY OF THE SACRED HEART,Chicago,IL,,,,,irs_990pf
MANCHESTER BIDWELL CORPORATION,Pittsburgh,PA,,,,,irs_990pf
THE NEIGHBORHOOD ACADEMY,Pittsburgh,PA,,,,,irs_990pf
PITTSBURGH BALLET THEATRE,Pittsburgh,PA,,,,,irs_990pf
PITTSBURGH OPERA,Pittsburgh,PA,,,,,irs_990pf
PITTSBURGH PARKS CONSERVANCY,Pittsburgh,PA,,,,,irs_990pf
PITTSBURGH SYMPHONY ORCHESTRA,Pittsburgh,PA,,,,,irs_990pf
RAMAPO FOR CHILDREN,Rhinebeck,NY,,,,,irs_990pf
SEWICKLEY VALLEY YMCA,Sewickley,PA,,,,,irs_990pf
TIMELINE THEATRE COMPANY,Chicago,IL,,,,,irs_990pf
THE TULL FAMILY THEATER,Pittsburgh,PA,,,,,irs_990pf
WARREN WILSON COLLEGE,Asheville,NC,,,,,irs_990pf
GRAND ANSE HEALTH DEVELOPMENT ASSOCIATION,Bay head,NJ,,,,,irs_990pf
CONNECTING CULTURES MOBILE,LOS ANGELES,CA,,,,,irs_990pf
UNIVERSITY OF SOUTHERN,LOS ANGELES,CA,,,,,irs_990pf
LOS ANGELES PHILHARMONIC,LOS ANGELES,CA,,,,,irs_990pf
THE UCLA FOUNATION,LOS ANGELES,CA,,,,,irs_990pf
ALLIANCE FOR COLLEGE READY,LOS ANGELES,CA,,,,,irs_990pf
TUNNEL 2 TOWERS FOUNDATION,STATEN ISLAND,NY,,,,,irs_990pf
AMERICAN SOCIETY FOR THE PREVENTION,New York,NY,,,,,irs_990pf
GUIDING EYES FOR THE BLIND INC,Yorktown Hts,NY,,,,,irs_990pf
AMARYLLIS FARM,SOUTHAMPTON,NY,,,,,irs_990pf
JERSEY BATTERED WOMEN S SERVICE,Morristown,NJ,,,,,irs_990pf
SAFE PET RESCUE,ST AUGUSTINE,FL,,,,,irs_990pf
COMPANIONS FOR HEROES,Rockville,MD,,,,,irs_990pf
VESTED INTEREST IN K-9 S,MERRIFIELD,VA,,,,,irs_990pf
NEW YORK BULLY CREW,E Patchogue,NY,,,,,irs_990pf
CHILDRENS ENVIRONMENTAL LITERACY FDN,Chappaqua,NY,,,,,irs_990pf
WARRIOR DOG FOUNDATION,DALLAS,TX,,,,,irs_990pf
CATHEDRAL ARTS PROJECT INC,Jacksonville,FL,,,,,irs_990pf
CENTER FOR HOPE AND SAFETY,Salem,OR,,,,,irs_990pf
WILLAMETTE UNIVERSITY,Salem,OR,,,,,irs_990pf
FIRST PRESBYTERIAN CHURCH OF SALEM,Salem,OR,,,,,irs_990pf
WILLAMETTE HERITAGE CENTER,Salem,OR,,,,,irs_990pf
NORTH HUDSON ELEMENTARY SCHOOL,HUDSON,WI,,,,,irs_990pf
ST MARKS EPISCOPAL SCHOOL,PALM BEACH GARDENS,FL,,,,,irs_990pf
HIGH POINT UNIVERSITY,HIGH POINT,NC,,,,,irs_990pf
AUDUBON CENTER OF THE NORTHWOODS INC,SANDSTONE,MN,,,,,irs_990pf
MAKING EVERY DAY COUNT,WEST PALM BEACH,FL,,,,,irs_990pf
THE SHARING TREE INC,TALLAHASSEE,FL,,,,,irs_990pf
RONALD MCDONALD HOUSE CHARITIES INC,OAK BROOK,IL,,,,,irs_990pf
WI HOCKEY COACHES ASSN,MADISON,WI,,,,,irs_990pf
CARROLL UNIVERSITY,WAUKESHA,WI,,,,,irs_990pf
SUSTAIN HUDSON INC,HUDSON,WI,,,,,irs_990pf
SECOND HARVEST FOODBANK,MADISON,WI,,,,,irs_990pf
ST VINCENT DE PAUL,MADISON,WI,,,,,irs_990pf
CAP S FUND INC,KINGSTON,NY,,,,,irs_990pf
ATTIC ANGEL ASSOCIATION,MADISON,WI,,,,,irs_990pf
AVENUE FOR HOMELESS YOUTH,MINNEAPOLIS,MN,,,,,irs_990pf
NORTHSTAR DEVELOP CYCLING,BLAINE,MN,,,,,irs_990pf
BOYS GIRLS CLUB OF DANE COUNTY,MADISON,WI,,,,,irs_990pf
HABITAT FOR HUMANITY LEE COUNTY FL,NORTH FT MYERS,FL,,,,,irs_990pf
NOBLE HEALTH SYSTEMS INC,WESTFIELD,MA,,,,,irs_990pf
HOLE IN THE WALL GANG FUND,NEW HAVEN,CT,,,,,irs_990pf
CHOC HOSPITAL OF ORANGE COUNTY,ORANGE,CA,,,,,irs_990pf
ST JUDES CHILDREN S RESEARCH,MEMPHIS,TN,,,,,irs_990pf
BARKS OF LOVE,FULLERTON,CA,,,,,irs_990pf
SHRINERS INTL,ANAHEIM,CA,,,,,irs_990pf
SEAL BEACH ANIMAL CARE,SEAL BEACH,CA,,,,,irs_990pf
ACTIONPLAY,BROOKLYN,NY,,,,,irs_990pf
ALBERT EINSTEIN COLLEGE OF MEDICINE,BRONX,NY,,,,,irs_990pf
AMERICAN FRIENDS OF HEBREW UNIVERSITY,NEW YORK,NY,,,,,irs_990pf
APRE S WINE PARTY INC,ASPEN,CO,,,,,irs_990pf
BIRCH WATHEN LENOX SCHOOL,NEW YORK,NY,,,,,irs_990pf
BOCA REGIONAL HOSPITAL,BOCA RATON,FL,,,,,irs_990pf
CENTERS FOR PROGRESSIVE JUDAISM,CHEVY CHASE,MD,,,,,irs_990pf
CONGREGATION EMANUEL,NEW YORK,NY,,,,,irs_990pf
INSTITUTE FOR EDUCATIONAL ACHIEVEMENT,NEW MILFORD,NJ,,,,,irs_990pf
JCS JEWISH COLLABORATIVE SERVICES,PROVIDENCE,RI,,,,,irs_990pf
KRAVIS CENTER,WEST PALM BEACH,FL,,,,,irs_990pf
MORSE LIFE FOUNDATION,WEST PALM BEACH,FL,,,,,irs_990pf
ST FRANCIS HOSPITAL,ROSLYN,NY,,,,,irs_990pf
STAND WITH US,LOS ANGELES,CA,,,,,irs_990pf
SYRACUSE UNIVERSITY COLLEGE OF LAW,SYRACUSE,NY,,,,,irs_990pf
THE CHABAD HOUSE,PALM BEACH,FL,,,,,irs_990pf
TRI COUNTY ANIMAL RESCUE,BOCA RATON,FL,,,,,irs_990pf
WASHINGTON UNIVERSITY IN ST LOUIS,ST LOUIS,MO,,,,,irs_990pf
BO S PLACE,HOUSTON,TX,,,,,irs_990pf
HOLOCAUST MUSEUM HOUSTON,HOUSTON,TX,,,,,irs_990pf
HOUSTON JEWISH COMMUNITY FOUNDATION,HOUSTON,TX,,,,,irs_990pf
INSTITUTE FOR SPIRITUALITY AND HEALTH,HOUSTON,TX,,,,,irs_990pf
SEVEN ACRES,HOUSTON,TX,,,,,irs_990pf
JEWISH FEDERATION OF GREATER HOUSTON,HOUSTON,TX,,,,,irs_990pf
TIRR,HOUSTON,TX,,,,,irs_990pf
HOUSTON MUESUM OF NATURAL SCIENCE,HOUSTON,TX,,,,,irs_990pf
THE FORGE FOR FAMILIES,HOUSTON,TX,,,,,irs_990pf
MARY FREE BED HOSPITAL,GRAND RAPIDS,MI,,,,,irs_990pf
GRAND VALLEY STATE UNIVERSITY,Allendale,MI,,,,,irs_990pf
AUSTIN SCIENCE EDUCATION FOUNDATION,AUSTIN,TX,,,,,irs_990pf
BIRDS OF A FEATHER 4-H CLUB,BOISE,ID,,,,,irs_990pf
BLAINE COUNTY EDUCATION FOUNDATION,HAILEY,ID,,,,,irs_990pf
BLAINE COUNTY SCHOOL DISTRICT 61,HAILEY,ID,,,,,irs_990pf
BOISE STATE UNIVERSITY,BOISE,ID,,,,,irs_990pf
BOYS GIRLS CLUB OF GREATER LOWELL,LOWELL,MA,,,,,irs_990pf
CARING HEARTS AND HANDS OF HOPE,BOISE,ID,,,,,irs_990pf
COUNTY OF GOODING SCHOOL DISTRICT 231,GOODING,ID,,,,,irs_990pf
DISCOVERY CENTER OF IDAHO,BOISE,ID,,,,,irs_990pf
DISCOVERY ELEMENTARY SCHOOL PTO,ST CHARLES,MO,,,,,irs_990pf
EDGAR P KABLE FOUNDATION FUND,YORK,PA,,,,,irs_990pf
EDUCATION FOUNDATION FOR THE JOINT SCHOOL DISTRICT NO 2,MERIDIAN,ID,,,,,irs_990pf
ELDER GROVE SCHOOL DISTRICT,BILLINGS,MT,,,,,irs_990pf
EMERSON ELEMENTARY PTA,EMERSON,NJ,,,,,irs_990pf
FAMILY ADVOCATES,BOISE,ID,,,,,irs_990pf
FORT ZUMWALT SCHOOL DISTRICT,OFALLON,MO,,,,,irs_990pf
FRANCIS HOWELL SCHOOL DISTRICT,ST PETERS,MO,,,,,irs_990pf
FRIENDS OF SATURDAY ACADEMY,PORTLAND,OR,,,,,irs_990pf
FUTURE PUBLIC SCHOOL,GARDEN CITY,ID,,,,,irs_990pf
GIRLS IN STEM,HIGHLANDS RANCH,CO,,,,,irs_990pf
IDAHO MUSEUM OF MINING AND GEOLOGY,BOISE,ID,,,,,irs_990pf
IDAHO SOCIETY OF PROFESSIONAL ENGINEERS,BOISE,ID,,,,,irs_990pf
IDAHO STATE UNIVERSITY,POCATELLO,ID,,,,,irs_990pf
IDAHO STATE UNIVERSITY FOUNDATION,POCATELLO,ID,,,,,irs_990pf
IDAHO STEM ACTION CENTER FOUNDATION,BOISE,ID,,,,,irs_990pf
INDEPENDENT SCHOOL DISTRICT OF BOISE,BOISE,ID,,,,,irs_990pf
JOINT SCHOOL DISTRICT NO 2,BOISE,ID,,,,,irs_990pf
MAINE SCHOOL OF SCIENCE AND MATHEMATICS,LIMESTONE,ME,,,,,irs_990pf
MATHCOUNTS FOUNDATION,BILLINGS,MT,,,,,irs_990pf
METROPOLITAN COMMUNITY COLLEGE FOUNDATION,KANSAS CITY,MO,,,,,irs_990pf
PIERCE PARK PTO,BOISE,ID,,,,,irs_990pf
REUSEUM EDUCATIONAL INC,GARDEN CITY,ID,,,,,irs_990pf
RIVERWALK ACADEMY,ROCK HILL,SC,,,,,irs_990pf
ROCKWOOD R-VI SCHOOL DISTRICT,EUREKA,MO,,,,,irs_990pf
SHAWNEE MISSION SCHOOL DISTRICT 512,OVERLAND PARK,KS,,,,,irs_990pf
SUN VALLEY CENTER FOR THE ARTS INC,SUN VALLEY,ID,,,,,irs_990pf
THE MAGIC HOUSE,ST LOUIS,MO,,,,,irs_990pf
TREASURE VALLEY HOMESCHOOL OLYMPIAD TEAM,EAGLE,ID,,,,,irs_990pf
UNION STATION KANSAS CITY INC,KANSAS CITY,MO,,,,,irs_990pf
UNIVERSITY OF IDAHO FOUNDATION,MOSCOW,ID,,,,,irs_990pf
UNIVERSITY OF MAINE FOUNDATION,ORONO,ME,,,,,irs_990pf
US FOUNDATION FOR THE INSPIRATION RECOGNITION SCIENCE TECHNOLOGY,EDEN PRAIRIE,MN,,,,,irs_990pf
VICTORY CHARTER SCHOOL,NAMPA,ID,,,,,irs_990pf
WOOD RIVER COMMUNITY YMCA,KETCHUM,ID,,,,,irs_990pf
WORCESTER POLYTECHNICAL INSTITUTE,WORCESTER,MA,,,,,irs_990pf
YOUNG MENS CHRISTIAN ASSN OF BOISE YMCA,BOISE,ID,,,,,irs_990pf
YWCA ADMINISTRATION,DAYTON,OH,,,,,irs_990pf
US MARINES TOYS FOR TOTS,TRIANGLE,VA,,,,,irs_990pf
ANIMAL FRIENDS ALLIANCE,FORT COLLINS,CO,,,,,irs_990pf
BOYS AND GIRLS CLUBS OF LARIMER COUNTY,FORT COLLINS,CO,,,,,irs_990pf
CHILDSAFE COLORADO INC,FORT COLLINS,CO,,,,,irs_990pf
COURT APPOINTED SPECIAL ADVOCATE INC,FORT COLLINS,CO,,,,,irs_990pf
FINALLY HOME FOUNDATION,FORT COLLINS,CO,,,,,irs_990pf
FOOD BANK FOR LARIMER COUNTY,LOVELAND,CO,,,,,irs_990pf
HOMEWARD ALLIANCE INC,FORT COLLINS,CO,,,,,irs_990pf
LARIMER COUNTY PARTNERS INC,FORT COLLINS,CO,,,,,irs_990pf
PROJECT SELF-SUFFICIENCY OF LOVELAND-FORT COLLINS,LOVELAND,CO,,,,,irs_990pf
SEXUAL ASSAULT VICTIM ADVOCATE CENTER,FORT COLLINS,CO,,,,,irs_990pf
THE BOYS GIRLS CLUBS OF WELD COUNTY INC,GREELEY,CO,,,,,irs_990pf
THE COLORADO YOUTH OUTDOORS CHARITABLE TRUST,FORT COLLINS,CO,,,,,irs_990pf
THE GREELEY DREAM TEAM INCORPORATED,GREELEY,CO,,,,,irs_990pf
WELD FOOD BANK,GREELEY,CO,,,,,irs_990pf
HARDACK INC,ST ALBANS,VT,,,,,irs_990pf
HAVENWOOD HERITAGE HEIGHTS,CONCORD,NH,,,,,irs_990pf
ANN RUTLEDGE CHAPTER 453 - LAKEWOOD MASONIC FOUNDATION,LAKEWOOD,OH,,,,,irs_990pf
JOHN KNOX PRESBYTERIAN CHURCH,NORTH OLMSTED,OH,,,,,irs_990pf
LAKE ERIE NATURE SCIENCE CENTER,BAY VILLAGE,OH,,,,,irs_990pf
THE SALVATION ARMY,CLEVELAND,OH,,,,,irs_990pf
FLEMING CO KIWANIS CLUB,Flemingsburg,KY,,,,,irs_990pf
ALZHEIMER S ASSOC,Philadelphia,PA,,,,,irs_990pf
BRICK LANE COMMUNITY CHURCH,Elverson,PA,,,,,irs_990pf
DISCIPLEMAKERS,State College,PA,,,,,irs_990pf
GLOBAL TRAINING NETWORK,Peoria,AZ,,,,,irs_990pf
HEARTS 4 ORPHANS,N Auburn,WA,,,,,irs_990pf
HOUGHTON COLLEGE,Houghton,NY,,,,,irs_990pf
MISSION COMMUNITY CHURCH,Exton,PA,,,,,irs_990pf
THE PEACEMAKERS CENTER,Downingtown,PA,,,,,irs_990pf
AKILAH INSTITUTE FOR WOMEN,TAMPA,FL,,,,,irs_990pf
CLARE BOOTH LUCE POLICY INSTITUTE,HERNDON,VA,,,,,irs_990pf
FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,PHILADELPHIA,PA,,,,,irs_990pf
FOUNDATION FOR TEACHING ECONOMICS,DAVIS,CA,,,,,irs_990pf
FRIEDMAN FOUNDATION FOR EDUCATIONAL CHOICE,INDIANAPOLIS,IN,,,,,irs_990pf
INTERCOLLEGIATE STUDIES INSTITUTE,WILMINGTON,DE,,,,,irs_990pf
MEDICAL BENEVOLENCE FOUNDATION,HOUSTON,TX,,,,,irs_990pf
PRESBYTERIAN MO RANCH ASSEMBLY,HUNT,TX,,,,,irs_990pf
THE ADMIRAL NIMITZ FOUNDATIONTHE NATIONAL MUSEUM OF THE PACIFIC WAR,FREDERICKSBURG,TX,,,,,irs_990pf
THE BILL OF RIGHTS INSTITUTE,ARLINGTON,VA,,,,,irs_990pf
WASHINGTON LEGAL FOUNDATION,WASHINGTON,DC,,,,,irs_990pf
WESLAYAN UNIVERSITY,MIDDLETOWN,CT,,,,,irs_990pf
THE PATRIOT FOUNDATION TRUST,LOOKOUT MOUNTAIN,TN,,,,,irs_990pf
FRIENDS OF THE CLEVELAND COUNTY,SHELBY,NC,,,,,irs_990pf
FIRST LUTHERAN CHURCH,WARREN,PA,,,,,irs_990pf
ASBURY THEOLOGICAL SEMINARY,WILMORE,KY,,,,,irs_990pf
AMY HURLEY,SIOUX FALLS,SD,,,,,irs_990pf
MIKAYLA FORSTING,ABERDEEN,SD,,,,,irs_990pf
KAITLYN SCHMEICHEL,BROOKINGS,SD,,,,,irs_990pf
JESSICA SUNDBERG,BROOKINGS,SD,,,,,irs_990pf
CALLIE MICKELSON,ABERDEEN,SD,,,,,irs_990pf
HALEY DORSCHNER,BROOKINGS,SD,,,,,irs_990pf
APRIL HOFFMAN,BROOKINGS,SD,,,,,irs_990pf
SD SCHOOL OF MINES TECHNOLOGY,RAPID CITY,SD,,,,,irs_990pf
TRUSTEES OF BOSTON UNIVERSITY,BOSTON,MA,,,,,irs_990pf
PERKINS SCHOOL FOR THE BLIND,WATERTOWN,MA,,,,,irs_990pf
APPALACHIA SERVICE PROJECT,JOHNSON CITY,TN,,,,,irs_990pf
CAPITOL SQUASH,HARTFORD,CT,,,,,irs_990pf
FOOD SHARE WALK AGAINST HUNGER,BLOOMFIELD,CT,,,,,irs_990pf
FRIENDS OF CALLAWASSIE ISLAND INC,CALLAWASSIE ISLAND,SC,,,,,irs_990pf
GREENFIELD HILLS CONGREGATIONAL CHURCH,FAIRFIELD,CT,,,,,irs_990pf
NORMA PFRIEM BREAST CARE CENTER,FAIRFIELD,CT,,,,,irs_990pf
OE CHARITY GOLF TOURNAMENT,FALL RIVER,MA,,,,,irs_990pf
RECOVERY NETWORK OF PROGRAMS,SHELTON,CT,,,,,irs_990pf
BRIDGEPORT RESCUE MISSION,BRIDGEPORT,CT,,,,,irs_990pf
REACH NEWTOWN,NEWTOWN,CT,,,,,irs_990pf
CT PIECEMAKERS QUILT GUILD,MONROE,CT,,,,,irs_990pf
WAKEMAN BOYS GIRLS CLUB,FAIRFIELD,CT,,,,,irs_990pf
FAIRFIELD CHRISTMAS TREE FESTIVAL,SOUTHPORT,CT,,,,,irs_990pf
OWENSBORO COMMUNITY AND,OWENSBORO,KY,,,,,irs_990pf
CAMPBELLSVILLE UNIVERSITY,CAMPBELLSVILLE,KY,,,,,irs_990pf
EMORY UNIV SCHOOL OF MEDICINE,ATLANTA,GA,,,,,irs_990pf
HOLY FAMILY CATHOLIC HIGH SCHOOL,VICTORIA,MN,,,,,irs_990pf
ST JOSEPH CATHOLIC SCHOOL,WACONIA,MN,,,,,irs_990pf
FLEMINGSBURG CHRISTIAN CHURCH,Flemingsburg,KY,,,,,irs_990pf
564 PARK AVE PRESERVATION FDN,NEW YORK,NY,,,,,irs_990pf
AMERICAN FUND FOR LSE,NEW YORK,NY,,,,,irs_990pf
AMER UNIV WASHINTON COLLEGE OF LAW,WASHINGTON,DC,,,,,irs_990pf
ANDREW K DWYER FOUNDATION,BEDFORD,NY,,,,,irs_990pf
BONEFISH AND TARPON TRUST,MIAMI,FL,,,,,irs_990pf
BUSCH WILDLIFE SANCTURY,JUPITER,FL,,,,,irs_990pf
CCIR FOUNDATION,VERO BEACH,FL,,,,,irs_990pf
CONSERVATION RESOURCE ALLIANCE,TRAVERSE CITY,MI,,,,,irs_990pf
CRANBROOK EDUCATION COMMUNITY,BLOOMFIELD HILLS,MI,,,,,irs_990pf
DEERFIELD ACADEMY,DEERFIELD,MA,,,,,irs_990pf
DETROIT INSTITUTE OF ARTS,DETROIT,MI,,,,,irs_990pf
EVERGLADES FOUNDATION,PALM BEACH GARDENS,FL,,,,,irs_990pf
FRIENDS OF DUNBARTON HOUSE,WASHINGTON,DC,,,,,irs_990pf
GRACE CHURCH,BROOKLYN,NY,,,,,irs_990pf
GROSSE POINTE FARM FOUNDATION,GROSSE POINTE FARMS,MI,,,,,irs_990pf
GROSSE POINTE THEATRE,GROSSE POINTE,MI,,,,,irs_990pf
GROSSE POINTE WAR MEMORIAL,GROSSE POINTE FARMS,MI,,,,,irs_990pf
HAMILTON COLLEGE,CLINTON,NY,,,,,irs_990pf
HARBOR HALL FOUNDATION,HARBOR SPRINGS,MI,,,,,irs_990pf
HARVARD VARSITY CLUB,BOSTON,MA,,,,,irs_990pf
HOLLEY EAR INSTITUTE,DETROIT,MI,,,,,irs_990pf
INDIAN RIVER LAND TRUST,VERO BEACH,FL,,,,,irs_990pf
JUPITER MEDICAL CLINIC,HOBE SOUND,FL,,,,,irs_990pf
LOGGERHEAD MARINE LIFE CENTER,JUNO BEACH,FL,,,,,irs_990pf
MCKEE BOTANICAL GARDEN,VERO BEACH,FL,,,,,irs_990pf
MCLAREN NORTHERN MICHIGAN FDN,PETOSKEY,MI,,,,,irs_990pf
MI DEPT OF NATURAL RESOURCES,LANSING,MI,,,,,irs_990pf
MICHIGAN OPERA THEATRE,DETROIT,MI,,,,,irs_990pf
MONTANA ENVIRONMENTAL INFORMATION CENTER,HELENA,MT,,,,,irs_990pf
MONTANA LAND RELIANCE,HELENA,MT,,,,,irs_990pf
NEW YORK CITY BALLET,NEW YORK,NY,,,,,irs_990pf
NORTH EMMET LITTLE LEAGUE,PELLSTON,MI,,,,,irs_990pf
NW MICHIGAN HABITAT FOR HUMANITY,HARBOR SPRINGS,MI,,,,,irs_990pf
PELSTON FIREFIGHTERS ASSN,PELLSTON,MI,,,,,irs_990pf
PELSTON PUBLIC SCHOOLS,PELLSTON,MI,,,,,irs_990pf
POUND RIDGE VOLUNTEER FIRE DEPT,POUND RIDGE,NY,,,,,irs_990pf
RIVER AND PLAINS SOCIETY INC,FORT BENTON,MT,,,,,irs_990pf
RONALD MCDONALD HOUSE-GREATER HUDSON VALLEY,VALHALLA,NY,,,,,irs_990pf
RUSTICUS GARDEN CLUB,BEDFORD,NY,,,,,irs_990pf
SIGMA GAMMA FOUNDATION,GROSSE POINTE FARMS,MI,,,,,irs_990pf
ST MATTHEWS EPISCOPAL CHURCH,BEDFORD,NY,,,,,irs_990pf
THAYER SCHOOL OF ENGINEERING AT DARTMOUT,HANOVER,NH,,,,,irs_990pf
THE HOTCHKISS SCHOOL,LAKEVILLE,CT,,,,,irs_990pf
THE PROPERTY ENVIRONMENTAL RESEARCH CTR,BOZEMAN,MT,,,,,irs_990pf
UNIVERSITY LIGGETT SCHOOL,GROSSE POINTE WOODS,MI,,,,,irs_990pf
UNIVERSITY OF TEXAS FOUNDATION,AUSTIN,TX,,,,,irs_990pf
VILLAGE OF PELLSTON,PELLSTON,MI,,,,,irs_990pf
WENGER PAVILLION COMMITTEE-VILLAGE OF BALDWIN,BALDWIN,MI,,,,,irs_990pf
WHITNEY MUSEUM OF ART,NEW YORK,NY,,,,,irs_990pf
WNET PUBLIC BROADCASTING,NEW YORK,NY,,,,,irs_990pf
WNYC PUBLIC RADIO,NEW YORK,NY,,,,,irs_990pf
CARY CHAMBER OF COMMERCE,CARY,NC,,,,,irs_990pf
DEMENTIA ALLIANCE OF NORTH CAROLINA,RALEIGH,NC,,,,,irs_990pf
ELDERCARE OF ALACHUA COUNTY INC,GAINSVILLE,FL,,,,,irs_990pf
EXPONENT PHILANTHROPY,WASHINGTON,DC,,,,,irs_990pf
EYES EARS NOSE AND PAWS,CARRBORO,NC,,,,,irs_990pf
NCSU COLLEGE OF ENGINEERING FOUNDATION,RALEIGH,NC,,,,,irs_990pf
RALEIGH BLACKHAWKS,RALEIGH,NC,,,,,irs_990pf
RANDOLPH COUNTY BOARD OF EDUCATION,ASHEBORO,NC,,,,,irs_990pf
WAKEMED FOUNDATION,RALEIGH,NC,,,,,irs_990pf
WILLIAMS HIGH SCHOOL BOOSTER CLUB,BURLINGTON,NC,,,,,irs_990pf
